time,player_id,mate_id,team_id,decision,goal_team_1,goal_team_2,goal_1_post_1_x,goal_1_post_1_y,goal_1_post_2_x,goal_1_post_2_y,goal_2_post_1_x,goal_2_post_1_y,goal_2_post_2_x,goal_2_post_2_y,player_1_x,player_1_y,player_1_alpha,player_2_x,player_2_y,player_2_alpha,player_3_x,player_3_y,player_3_alpha,player_4_x,player_4_y,player_4_alpha,ball_x,ball_y,label
210.06,2,1,1,center,2,0,1185,251,1195,484,100,234,81,458,763,364,16.29,901,429,210.47,96,356.5,19.74,472.25,330,191.14,645.14,451.07,0
210.37,2,1,1,center,2,0,1185,251,1195,484,100,234,81,458,743.25,371.5,15.28,888.75,435.75,191.56,93.5,357.75,339.61,489.75,331.5,172.94,649.14,443.04,0
211.04,2,1,1,center,2,0,1185,251,1195,484,100,234,81,458,636.5,414,357.95,809.25,457,168.4,145.5,400.25,320.15,600.25,333.5,172.94,612,466,0
211.39,2,1,1,center,2,0,1185,251,1195,484,100,234,81,458,632.75,420,331.19,801.25,465.25,120.9,164.75,420,342.27,615,329.5,168.18,566.86,505.94,0
212.05,2,1,1,center,2,0,1185,251,1195,484,100,234,81,458,619,425.5,341.48,780.75,400.75,100.73,170,414.5,57.57,523.5,327.75,185.33,557.08,588.85,0
212.7,2,1,1,center,2,0,1185,251,1195,484,100,234,81,458,625.5,395.5,276.04,787,365.25,165,198.25,378.75,11.56,487.75,317.5,242,591.5,636.5,0
213.01,2,1,1,center,2,0,1185,251,1195,484,100,234,81,458,618,350,276.04,777.75,364.5,183.02,241.75,367.5,11.56,485.75,313.75,261.11,614,647.5,0
213.63,2,1,1,center,2,0,1185,251,1195,484,100,234,81,458,617.75,349.75,259.79,690.5,373,180.42,282.25,355.25,328.24,520,342.25,293.66,666,643.25,0
213.94,2,1,1,center,2,0,1185,251,1195,484,100,234,81,458,614.75,336.25,244.2,679.25,374.5,161.05,282.25,355.25,328.24,522.5,341.5,286.86,676.5,644.5,0
214.6,2,1,1,recover,2,0,1185,251,1195,484,100,234,81,458,615.75,327,232.15,679.75,374.5,157.34,427,432.75,329.74,521.75,345,319.78,682,648,0.3656007402674216
215.25,2,1,1,recover,2,0,1185,251,1195,484,100,234,81,458,577,391,233.08,707,363.25,206.69,514.5,480.5,329.01,495.5,363.5,301.85,666,652.5,0.3656007402674216
215.55,2,1,1,recover,2,0,1185,251,1195,484,100,234,81,458,564.75,414.75,228.15,734.5,348.25,196.86,554.25,503.5,330.49,488.25,368,352.84,657.83,652.31,0.3656007402674216
216.19,2,1,1,recover,2,0,1185,251,1195,484,100,234,81,458,590.5,418,182.1,735.75,338.5,240.49,593.5,515,19.3,476.5,394.5,59.01,644,645.5,0.3656007402674216
216.52,2,1,1,recover,2,0,1185,251,1195,484,100,234,81,458,643,416,182.1,725.25,330.5,289.94,643.5,503.25,9.55,451.75,447.75,59.01,650.14,651.98,0.3656007402674216
217.16,2,1,1,recover,2,0,1185,251,1195,484,100,234,81,458,705.25,431.5,152.68,765.25,364.5,318.43,659.75,502.25,338.38,438.75,479.75,2.83,646.5,646.5,0.3656007402674216
217.77,2,1,1,recover,2,0,1185,251,1195,484,100,234,81,458,775.75,481.5,140.4,839.5,424.75,320.4,581,470.75,329.01,494,492,339.92,650.09,651.91,0.3656007402674216
218.11,2,1,1,recover,2,0,1185,251,1195,484,100,234,81,458,798.75,502.75,122.22,849,429,316.91,608,481.25,301.85,515.25,501,6.04,650.11,652,0.3656007402674216
218.75,2,1,1,recover,2,0,1185,251,1195,484,100,234,81,458,776.5,501,42.48,821.5,410.5,339.92,626.75,471.25,228.15,518.25,496.75,72.27,646.5,646.5,0.3656007402674216
219.06,2,1,1,recover,2,0,1185,251,1195,484,100,234,81,458,751.75,507.25,20.61,759.75,397.5,348.18,651.25,444,244.81,523.25,463.25,52.15,649.79,651.88,0.3656007402674216
219.72,2,1,1,recover,2,0,1185,251,1195,484,100,234,81,458,724,531,78.4,710.25,387.25,0.42,649.25,463.25,313.69,525.75,467,95.77,649.5,652,0.3656007402674216
220.36,2,1,1,recover,2,0,1185,251,1195,484,100,234,81,458,708.75,491,81.54,686,399.25,59.01,610.25,467,348.18,527,467.5,156.87,649.5,652,0.3656007402674216
220.68,2,1,1,recover,2,0,1185,251,1195,484,100,234,81,458,694.25,514.5,63.32,681.75,408.25,53.08,583.75,461.75,339.92,502.25,461.5,166.58,649.81,652,0.3656007402674216
221.32,2,1,1,recover,2,0,1185,251,1195,484,100,234,81,458,685.75,552,117.81,679,397.5,4.67,596.75,455.5,256.85,497.5,438.5,239.74,650.5,651.5,0.3656007402674216
221.65,2,1,1,recover,2,0,1185,251,1195,484,100,234,81,458,710.75,559.75,146.17,681.25,395,33.18,602.5,435,264.67,507.25,404,215.71,646.5,646.5,0.3656007402674216
222.3,2,1,1,recover,2,0,1185,251,1195,484,100,234,81,458,741,583,132.39,653.75,410,44.81,609.25,476,309.02,509.75,409.5,182.05,649.79,651.88,0.3656007402674216
222.62,2,1,1,recover,2,0,1185,251,1195,484,100,234,81,458,747,576,185.24,650.25,413.25,49.44,609.75,482.5,314.81,512,403.5,217.81,647.5,646.5,0.3656007402674216
223.27,2,1,1,recover,2,0,1185,251,1195,484,100,234,81,458,690.25,593.25,199.3,642.25,405.75,22.13,584.25,460.25,295.85,509.25,401.25,293.61,650.13,651.9,0.3656007402674216
223.91,2,1,1,recover,2,0,1185,251,1195,484,100,234,81,458,644.75,594.5,258.81,651,398.25,1.21,565.25,438.25,298.14,496.75,403,322.62,593.33,639.33,0.3656007402674216
224.22,2,1,1,recover,2,0,1185,251,1195,484,100,234,81,458,642.25,602.25,283.3,654.75,393.75,337.87,549.5,414,303.18,465.5,392.5,354.62,569,640.5,0.3656007402674216
224.87,2,1,1,recover,2,0,1185,251,1195,484,100,234,81,458,650.5,620.5,276.75,676.25,389.75,227.38,578.5,432.75,282.7,501.5,391.75,353.04,520.5,639.5,0.3656007402674216
225.5,2,1,1,recover,2,0,1185,251,1195,484,100,234,81,458,651.25,609,238.41,665.25,399,196.29,601.25,436,289.3,524.5,394.75,343.07,490,644.5,0.3656007402674216
226.13,2,1,1,recover,2,0,1185,251,1195,484,100,234,81,458,642.75,608,182.14,664.5,397.25,222.48,606,441.5,305.48,534.75,405,314.96,471.82,647.9,0.3656007402674216
226.46,2,1,1,recover,2,0,1185,251,1195,484,100,234,81,458,602,607.5,183.69,658.25,398.25,214.18,603,450.25,320.4,539.25,417.5,300.47,467.53,647.93,0.3656007402674216
227.13,2,1,1,recover,2,0,1185,251,1195,484,100,234,81,458,499,600.5,194.74,657.25,399,199.94,594,448,318.43,524.25,418,325.34,467.5,648,0.3656007402674216
227.44,2,1,1,recover,2,0,1185,251,1195,484,100,234,81,458,496.5,594,202.87,659.75,399.5,164.67,583,443.25,331.19,518.75,420.75,321.17,466,646,0.3656007402674216
228.11,2,1,1,recover,2,0,1185,251,1195,484,100,234,81,458,492.5,604,117.01,717.5,435.75,147.57,583.25,441,274.44,489.5,413,24.38,441.5,646.5,0.3656007402674216
228.44,2,1,1,recover,2,0,1185,251,1195,484,100,234,81,458,488,619.5,87.78,746.75,453.5,129.02,589.75,442,227.13,491.25,422.5,69.92,432.57,641.86,0.3656007402674216
229.1,2,1,1,recover,2,0,1185,251,1195,484,100,234,81,458,481.75,601.5,42.39,726.75,472.5,64.2,594.25,451.25,182.05,500,482.25,71.89,422,640,0.3656007402674216
229.43,2,1,1,recover,2,0,1185,251,1195,484,100,234,81,458,469.25,600,20.11,711,510,64.81,596.5,447,214.18,497,483.5,37.94,414.9,639.86,0.3656007402674216
230.06,2,1,1,recover,2,0,1185,251,1195,484,100,234,81,458,451.25,602,77.1,669,607.25,63.93,587.25,439.5,279.18,509.25,482.5,334.2,400.5,638.5,0.3656007402674216
230.71,2,1,1,center,2,0,1185,251,1195,484,100,234,81,458,463.25,616.5,81.79,661.25,614.5,86.31,615.5,434.25,209.54,534.25,473.5,33.18,386.5,646,0.25
231.03,2,1,1,center,2,0,1185,251,1195,484,100,234,81,458,460,604.5,55.61,659.5,584.75,75.31,643.5,418,216.73,559.25,451.5,23.61,387.89,645.9,0.25
231.67,2,1,1,center,2,0,1185,251,1195,484,100,234,81,458,450.75,584,346.58,649.5,568.5,354.76,640.75,397.5,294.38,563.75,442.5,312.48,386.95,645.84,0.25
231.99,2,1,1,center,2,0,1185,251,1195,484,100,234,81,458,449.75,596,30,650.75,560.25,328.33,618,359.5,298.14,584,464,337.34,386,644,0.25
232.63,2,1,1,center,2,0,1185,251,1195,484,100,234,81,458,444.5,610,61.74,643.75,574.5,43.6,592.25,324,354.67,643.5,458.75,1.21,385.95,645.84,0.25
233.27,2,1,1,center,2,0,1185,251,1195,484,100,234,81,458,425,586,354.67,639.5,579.5,43.51,525.75,355.75,22.13,682.75,450.5,336.87,386.46,646.54,0.25
233.61,2,1,1,center,2,0,1185,251,1195,484,100,234,81,458,389.25,587.5,12.25,638.25,583,47.89,476.25,377,19.94,676,455.25,21.42,358.2,641.8,0.25
234.27,2,1,1,center,2,0,1185,251,1195,484,100,234,81,458,398.75,599.25,102.25,626.75,578.5,324.8,393.75,415,2.65,653.75,493,49.44,298.07,632.93,0.25
234.61,2,1,1,center,2,0,1185,251,1195,484,100,234,81,458,394,588.5,127.94,613.5,568.5,307.94,392.25,416,354.72,660.5,483.25,19.94,270.91,636.92,0.25
235.27,2,1,1,center,2,0,1185,251,1195,484,100,234,81,458,359.75,586,84.76,548,494.75,309.02,392.25,416,354.72,678.75,484.75,308.92,242.83,640.83,0.25
235.89,2,1,1,center,2,0,1185,251,1195,484,100,234,81,458,363.75,601.5,115.67,521.75,470.75,264.76,181.5,355.75,340.6,712.75,509,248.86,241.5,635.5,0.25
236.21,2,1,1,center,2,0,1185,251,1195,484,100,234,81,458,373,589.75,173.13,529,475.75,213.18,127,338.75,340.12,702.75,523.25,222.48,240.86,636.81,0.25
236.84,2,1,1,center,2,0,1185,251,1195,484,100,234,81,458,309.5,601.25,191.83,576.75,469.75,210.9,100.75,325.75,278.28,675,564,261.67,239.5,635.5,0.25
237.47,2,1,1,center,2,0,1185,251,1195,484,100,234,81,458,255,601.5,210,579.25,435,258.18,91.5,372.25,283.66,670,632,263.37,231,639.2,0.25
237.78,2,1,1,center,2,0,1185,251,1195,484,100,234,81,458,257.25,588.75,247.38,582.75,407,244.2,97.75,386,303.54,669.75,627.5,272.32,225,637.5,0.25
238.46,2,1,1,center,2,0,1185,251,1195,484,100,234,81,458,257,610,252.27,633.25,353.25,226.07,109.75,412.75,333.83,654.25,607.75,348.4,219,633.5,0.25
238.77,2,1,1,center,2,0,1185,251,1195,484,100,234,81,458,258,599.25,230.05,652.25,333,224.81,111.75,408.25,289.74,640,607.25,4.44,212.56,630.09,0.25
239.74,2,1,1,center,2,0,1185,251,1195,484,100,234,81,458,236.25,602,218.19,652,333.25,224.81,102.5,408.25,339.07,547.75,594.25,320.4,188,628.5,0.25
240.4,2,1,1,center,2,0,1185,251,1195,484,100,234,81,458,231.25,602.75,222.35,652.25,333,224.81,104.75,404,269.68,509.25,575.25,22.17,181.5,633,0.25
241.03,2,1,1,center,2,0,1185,251,1195,484,100,234,81,458,231.25,602.5,225.39,652.25,333,224.81,112.25,461.75,317.65,486.75,599.25,31.3,178,633,0.25
241.35,2,1,1,center,2,0,1185,251,1195,484,100,234,81,458,231,602.5,227.65,652,333.25,224.81,145,489.25,321.17,486.75,592.5,353.13,176.5,634,0.25
241.98,2,1,1,center,2,0,1185,251,1195,484,100,234,81,458,226.25,601,243.32,652,333.25,224.81,193,523,297.27,482.25,566.5,285.75,176.5,633.5,0.25
242.64,2,1,1,center,2,0,1185,251,1195,484,100,234,81,458,221.75,601.5,287.81,652,333.25,224.81,193,523,297.27,462.75,531.5,345,175,632,0.25
242.96,2,1,1,center,2,0,1185,251,1195,484,100,234,81,458,214.75,585.25,288.69,652,333.25,224.81,183.75,528.75,291.42,445.25,540.75,14.24,176,633,0.25
243.6,2,1,1,center,2,0,1185,251,1195,484,100,234,81,458,199,555.75,295.85,652,333.25,224.81,159.5,499,305.24,400.5,550.5,319.44,176,632.5,0.25
243.93,2,1,1,center,2,0,1185,251,1195,484,100,234,81,458,193.5,544.25,285.75,652,333.25,224.81,142.75,478.25,325.93,390,532.75,299.54,176.5,633.5,0.25
244.58,2,1,1,center,2,0,1185,251,1195,484,100,234,81,458,201.75,558.75,220.19,652,333.25,224.81,145.25,465.25,24.38,330.25,455,300.47,176.8,633.68,0.25
245.24,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,161.25,574.25,280.73,652,333.25,224.81,178.25,440.75,313.8,267.25,372.25,299.04,177.17,640.72,0.20146890135240217
245.55,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,163.75,580.75,299.54,653.25,334.5,204.38,185.25,454.5,286.86,236.75,330.75,298.5,199,639,0.20146890135240217
246.19,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,173.75,580.25,295.85,590.25,346.25,186.32,187.25,475.25,347.69,207.75,305.75,1.5,209,645,0.20146890135240217
246.85,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,179,580,291.42,495.75,359.75,184.67,235.75,466,341.05,140.25,343,22.08,209,638,0.20146890135240217
247.19,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,181.25,579.75,289.3,447.5,366.25,186.04,235.25,464,342.68,95,367.25,24.49,209.77,644.38,0.20146890135240217
247.82,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,185.5,579.75,286.29,359.75,378.25,186.04,222.25,482.75,49.44,60.75,378.75,333.38,209,638,0.20146890135240217
248.13,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,180.25,576.5,271.07,311.5,384.5,184.22,218.25,492.75,51.72,71.5,388.5,304.36,203.5,642,0.20146890135240217
248.79,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,168.75,588.5,246.87,214.25,397.5,184.92,214.25,483,7.94,103.75,414.5,0,175.95,647.95,0.20146890135240217
249.42,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,160.75,568.5,272.83,219.5,402.25,155.75,151,493,3.02,152.75,406,348.96,179,626,0.20146890135240217
249.76,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,163.5,575,269.49,238,416,134.96,171.75,498.25,343.97,152.75,406,348.96,195.33,642.5,0.20146890135240217
250.4,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,175.75,583.5,251.89,263,422.75,137.38,197.5,510,341.05,188.25,418.25,328.01,186,639,0.20146890135240217
250.72,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,179,589,243.32,277.25,421.5,164.67,214.25,521,329.74,203,422.75,331.53,183.91,650.73,0.20146890135240217
251.36,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,181.25,589.5,250.36,313.25,416.5,189.55,211,517.75,337.87,224.5,428.75,340.12,186.5,644,0.20146890135240217
251.99,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,188.5,587.75,264.8,278,417.5,180.94,194.25,508.5,2.83,210.75,420.25,11.56,195,651.5,0.20146890135240217
252.32,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,191.25,589,261.67,278.75,417.75,182.83,201,504.75,9.55,210.75,420.25,11.56,192.5,647,0.20146890135240217
252.98,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,185,590.75,244.81,240.5,421,182.83,216.75,501.5,7.94,200.5,415,352.73,186.5,651.5,0.20146890135240217
253.3,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,182.25,591.5,241.86,209,422.25,182.05,136.25,502,0.12,138.5,391.5,312.64,184,651.5,0.20146890135240217
253.94,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,182,591.5,239.05,205.25,440.25,134.96,140.25,500,0.22,138.5,397.75,322.09,183,651.5,0.20146890135240217
254.26,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,181.75,591.25,238.33,232,468.75,126.54,140.25,500,0.22,153,401.5,354.46,183,651.5,0.20146890135240217
254.9,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,183.75,587.75,253.78,255.25,481.75,149.74,179.75,508.5,337.34,192,396.75,285.85,189.14,649.95,0.20146890135240217
255.54,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,185,589,263.21,263.25,472.5,197.81,194.25,513.5,314.96,186.25,394,319.78,188.5,650.5,0.20146890135240217
255.87,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,181.75,589.75,253.78,253.25,473,192.7,183,513.25,316.07,193.5,396.5,354.52,184,650.5,0.20146890135240217
256.5,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,181.5,586,259.97,247.25,471.25,187.62,175.25,509.75,321.17,227,383.5,315.12,181.5,646,0.20146890135240217
257.16,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,175.75,594,250.36,227.75,464.75,171.41,160,509,342.27,236,390.75,267.99,168,642.5,0.20146890135240217
257.48,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,176.25,594.25,250.36,217.75,460.5,169.6,158.75,508.5,343.97,245.5,377.25,229.12,169,643,0.20146890135240217
258.13,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,178.5,596.5,241.86,237.5,458.5,180.42,174.25,510.25,349.4,245.25,375,241.19,167.5,650.5,0.20146890135240217
258.44,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,181.25,595,246.87,236,459.75,173.13,173.25,509.5,351.11,243.5,378.5,244.81,169.5,642,0.20146890135240217
259.08,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,185.25,575,264.76,240.75,456.5,185.33,176.25,505.75,338.43,251.75,367.75,215.48,168.37,635.04,0.20146890135240217
259.7,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,172,551,289.94,216.75,452.25,160.6,176.25,505.75,338.43,239,364.75,200.75,171.5,628,0.20146890135240217
260.01,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,172.25,551.5,289.94,226.5,460.5,145.93,146.5,482.75,340.12,247.5,362.25,173.04,169.47,636.55,0.20146890135240217
260.65,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,206.75,607,266.31,300.5,502,161.48,232.5,511,341.05,243,369.75,94.63,170,636.5,0.20146890135240217
260.98,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,213,599.5,233.48,321.25,506.5,158.38,249.25,515,330.49,235.25,367.75,35.48,170.5,637.5,0.20146890135240217
261.62,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,199,600.75,218.07,353.5,540.75,139.78,277.25,537.25,317.38,180,378,26.69,168.5,638,0.20146890135240217
262.28,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,190.5,601.25,228.56,349,536.75,141.72,275.5,553.75,356.31,173.75,372.5,347.15,165.91,640.32,0.20146890135240217
262.61,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,190.5,601.25,228.56,339.25,526.75,115.05,257.75,540,19.94,177.25,368.75,297.92,166.5,640,0.20146890135240217
263.27,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,188.75,601.75,230.6,306.5,455.25,138.43,246.5,551.5,70.78,184.25,415,300.47,164.21,639.91,0.20146890135240217
263.6,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,186.5,599.75,230.6,325,455.5,161.05,242.5,561.25,59.74,195.25,425,322.62,163,639.5,0.20146890135240217
264.25,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,183.75,597.5,225.39,312.75,450,163.07,244.75,566,39.02,244,465,354.62,158,637,0.20146890135240217
264.89,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,181.25,601.75,237.7,273,436.75,182.65,277,558.25,354.67,187.25,491.75,27.57,160.06,645.75,0.20146890135240217
265.21,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,180.25,602.75,237.7,274.75,433,189.18,282.5,558,353.13,176.25,494.75,25.2,158.89,646.71,0.20146890135240217
265.84,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,188.25,576.5,246.87,270.5,442.75,143.08,288.5,558.5,30,196.5,497.75,320.15,167.72,634.16,0.20146890135240217
266.15,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,185.25,588,246.87,279.5,438.25,185.33,289.75,554.75,353.04,221.75,508.75,314.96,171.12,637.56,0.20146890135240217
266.78,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,178,601.5,240.44,246.5,442,164.67,301.75,563,312.48,212.25,524.25,11.56,158.44,649.44,0.20146890135240217
267.41,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,178.5,601.5,241.86,268.5,469,133.69,280.75,549.5,307.81,192.25,518,34.18,157.85,650.18,0.20146890135240217
267.74,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,178.25,601.5,241.86,291,491.5,130.14,280.75,549.5,307.81,200.25,509,6.93,157.85,650.18,0.20146890135240217
268.38,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,177.75,601.25,242.5,326.25,537.75,113.61,288.75,623.75,263.21,218.5,512,294.38,157.47,649.83,0.20146890135240217
268.72,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,178,601.5,240.44,332.25,543,94.22,288.5,622,263.21,229.25,530.75,317.38,157.85,649.18,0.20146890135240217
269.37,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,178.5,601.5,241.86,338.25,509.5,92.65,284.25,582.5,248.86,211.75,525,15.85,158.44,649.44,0.20146890135240217
270.01,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,178.25,601.75,241.11,341.75,543,84.76,268.75,591.5,214.18,200.25,522.75,37.66,157.85,650.18,0.20146890135240217
270.34,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,178,601.5,243.32,341.5,579,86.31,256.75,597.75,171.27,203,514.5,5.19,158.46,649.43,0.20146890135240217
270.98,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,175.25,599,245.38,341.5,599.5,99.18,253.5,589.25,155.75,223,520.5,298.14,157.44,649.44,0.20146890135240217
271.31,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,175.25,598.5,246.87,344.75,592.5,107.23,253.75,587.5,155.75,221.25,520,322.15,158.14,649.21,0.20146890135240217
271.95,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,172,598.5,239.74,343.25,579.5,140.4,253,589,148.24,202.25,519.5,38.92,156,645.5,0.20146890135240217
272.28,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,169.5,595,244.81,341,576.5,141.72,251,584.75,149.74,200.25,517,34.18,155.27,644.27,0.20146890135240217
272.92,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,170.25,594.5,246.87,337.5,571.75,142.62,248.25,586.5,152.68,207.75,503.75,9.94,156.63,645.52,0.20146890135240217
273.57,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,169.5,593.5,247.38,334.75,567.5,143.96,246,583.25,152.68,217.75,491.75,321.17,157.01,645.19,0.20146890135240217
273.88,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,168.75,593,248.86,333.75,566.75,143.08,245.5,582.75,153.56,216.5,490.75,340.12,157,645.19,0.20146890135240217
274.53,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,168.75,593.75,248.86,333.5,564.75,144.8,245,584.25,155.15,204.25,497.5,41.31,156.5,645.5,0.20146890135240217
274.85,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,168.75,593.75,248.86,333.5,563.5,146.17,245.75,583.25,156.33,203.5,493.25,8.65,157,645.83,0.20146890135240217
275.47,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,168.75,593,248.86,333,561,147.57,245,582.5,157.34,212.25,496.5,292.13,157.01,645.19,0.20146890135240217
276.12,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,168.5,593.5,247.38,332.25,557,154.2,244.75,584,156.33,215.5,509.25,317.38,156.59,645.16,0.20146890135240217
276.46,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,168.25,593.25,247.38,331,555,156.87,244.5,584.5,157.87,190.75,510.5,19.74,156.5,644.5,0.20146890135240217
277.13,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,167.75,593.25,247.38,329.5,553.25,157.87,244,585,159.45,195,503.75,341.84,156.19,644.87,0.20146890135240217
277.45,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,167.75,593.25,247.38,330,552.5,158.38,244,584.75,159.45,205.75,506,319.78,155.78,644.79,0.20146890135240217
278.09,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,168.25,592,250.36,326.5,553,169.79,241.25,589.75,156.77,213.25,510.75,325.93,157.01,645.17,0.20146890135240217
278.75,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,167,591,250.36,322,552.5,181.07,239.25,594.25,155.15,218,515,318.74,156,644.67,0.20146890135240217
279.07,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,167.5,580.5,241.86,324,554.25,183.69,239,593.25,150.49,213.25,513.5,332.88,167.09,637.46,0.20146890135240217
279.71,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,167.25,567.5,209.54,324,554.25,183.69,246.25,592.5,138.43,231.75,511.25,329.74,171.5,636.73,0.20146890135240217
280.05,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,170.5,561.75,189.94,352,576.75,105.23,253.75,592,124.18,248.5,510.5,331.19,163.24,629,0.20146890135240217
280.71,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,188.75,560.25,183.02,361.5,531.25,107.23,267.25,599.75,68.38,252.5,511.5,3.02,164,605.5,0.20146890135240217
281.04,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,187.5,560,189.94,367.75,529.75,134.81,270.5,597.25,78.4,246.5,507.5,6.32,166.39,601.16,0.20146890135240217
281.66,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,157.75,568.5,191.56,331.75,515,168.18,258.25,566,111.42,211,507.5,19.74,138.96,608.15,0.20146890135240217
282.3,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,157.75,573.75,221.31,315.75,507.5,182.1,250.75,563.75,124.47,210.25,495.5,1.5,146,619.5,0.20146890135240217
282.63,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,156.75,573,222.48,313.5,507,181.07,250,563,121.85,210.25,495.5,1.5,146.5,619.5,0.20146890135240217
283.28,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,156,571.75,222.43,311.75,505.75,184.22,249.5,562.75,120.47,236.5,479.25,332.88,146.5,618.5,0.20146890135240217
283.92,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,155,570.5,229.44,311.5,505.5,185.77,249.25,561,118.66,228,480.75,32.84,145.51,619.65,0.20146890135240217
284.23,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,150.25,567.25,245.38,308.75,504.5,189.18,245,554.5,106.29,227.25,478,11.56,149.5,623.5,0.20146890135240217
284.87,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,139.75,562.5,326.56,298.5,510.25,159.45,241.75,578.75,142.15,229.75,470.75,281.56,219,636,0.20146890135240217
285.5,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,147.75,569.75,31.44,268.75,495.5,152.68,238.75,579.25,154.2,213.75,472.5,335.75,244.32,643.68,0.20146890135240217
286.15,2,1,1,shoot,2,0,1185,251,1195,484,100,234,81,458,168.5,553.75,19.06,260.5,489.5,151.19,254,587.75,184.67,202,464,334.51,219.5,636.5,0.20146890135240217
